,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,-1.6294853317473654,1.3558346449111072,-1.062841290381341,0.0853784061922305,0.4699119492397771,-0.28141046773995143,0.20553942709948964,0.7024176715620273,0.2127265654979688,0.26718834938634306,0.11726228092031477,-0.1293283012555476,0.20405291368679288,0.05846486089481519,0.07881293839118104,0.4605348094331311,0.42858155556274896,0.21064188234258055,-0.12866759948384282,0.017687105632238454,0.03382439150160169,-0.057794858377734244,-0.152968837472508,-0.013441562304580943,0.03759361261892268,-0.08234586744585778,-0.0679552047365468,0.0402149874024829,0.16425009509974062,0.11749001679899328
1,-1.5420601516235521,-0.7710244160953215,-0.872737715493039,0.3409806587363733,0.537593103730739,-0.049138427149257896,0.18436000723649548,0.14373993227084741,0.18278779434163822,0.15778979501888804,-0.03865426019971218,0.21862142332164955,-0.03023737785422867,0.05089451478448656,0.17317343526139894,0.2993129400313587,0.36039333136597984,0.15602605728048446,0.11382091192253921,0.03416342318978199,0.005364392288147669,-0.09099443900895589,-0.046253752764964746,-0.05532511622394389,-0.02459941071874032,-0.00637376982611584,0.07170694219787607,0.12114283644754184,0.14650367660759997,0.07746022158525533
2,-1.7492233884395387,0.7709135071048275,-0.967461776278551,-0.0652627680181425,0.26619224714983647,-0.12551395510944074,0.3228822013405606,0.3861549735800318,0.19994109046344374,0.1943575884167406,0.0748164229960956,0.017934888540044307,0.16103023510629472,0.15866732101874798,-0.10068872872113105,0.34576007193013536,0.384461462572907,0.12291857089212582,-0.01530428371512355,-0.008706860575064075,-0.021348659218621325,0.0071920805316020575,-0.1896139342066373,0.027600342662464583,0.03162754351737889,0.06945120529255527,-0.007251009167249124,0.20570557755681734,0.14829240597081392,0.03931500932032122
3,-2.1178323073185803,-0.2325423786390206,-0.9592776244711417,0.001409270403056367,0.3107162994396871,-0.10758244749262043,-0.03661627865109968,0.3943970815685967,0.13054696012116201,-0.00933566053815339,0.10006365344199482,-0.06569555140242749,0.3877662475414144,0.10259856696550693,0.02793941591872217,0.24176529181822762,0.4388141181966818,0.032430575615284944,-0.06545897623157919,0.03658172617273571,-0.007380124236543856,-0.09384039254770501,-0.034697693735247497,0.07810446829666513,0.12880956351925923,0.07778302803395756,-0.07564996844016336,0.12849013929385614,0.00636638992997707,-0.006672470258380935
4,-1.319724499705181,-0.8771978263855502,-0.7540777569048459,0.2757844454655288,0.17970244498670473,-0.11611910590730215,-0.020572018036072285,0.30239472070878276,0.27170991604529465,0.15261816564767738,-0.053809261178397697,0.001415094091774348,-0.07761062036316338,0.005274394694427621,0.11046867297343849,0.17602527438181037,0.26544412443807186,0.08064958526941297,0.01993131715644867,0.16790951111287766,-0.12412258365179012,0.032922868295030286,0.0303456577377382,-0.08488246698563731,-0.06668418459806924,0.021478460866522234,0.05516521842411287,-0.12111397222707602,-0.05345025027378608,-0.002853356668604461
5,3.8740125543450326,0.2776651934124321,-1.3716306628698425,-0.13918269676795952,0.5366277289800169,-0.010793278033053253,0.05597795548238566,0.0983608240701441,-0.12494722345223096,0.03277241328536863,0.021542614375579767,-0.017397796593334684,-0.2519599526989275,0.09433464453288488,0.06813722247484341,0.23707500089950045,-0.11632480435784325,0.0345478395732389,-0.08981138047958716,0.09616710971829093,-0.09272378641107985,0.06260557555031687,-0.031170273575382487,-0.01888199787177657,0.026307392259307998,-0.06030323701984926,0.01643923761110161,0.08061290943481703,-0.022342090757658452,0.1774874231049902
6,-1.754352689655732,0.44308075114065015,-0.6976028142328964,0.22447497063502966,0.3997353357409997,-0.2019645001069562,0.034941752031472186,0.25049756748284974,0.11108875277474912,0.062357667172220604,0.020519719392475193,0.09754541400652994,0.04762538558598191,0.09277204304221108,0.08600818505717242,0.06041527071907798,0.29648355467717064,0.15640789331157107,-0.10008474654848866,-0.06475562458167361,-0.027365906771136747,0.06709444615162796,-0.05612903496109719,-0.016900856108291645,0.08045883013934108,0.005845959324177271,-0.04589213031497251,0.11908121493143238,0.05424426578674702,0.05373936637095895
7,-1.7172767708696917,-0.48432747665807896,-0.6971375046804585,-0.029205309520065108,0.28474255844521534,-0.15448956581358267,-0.059749476495596206,0.0777467936073525,0.1537386777937516,0.07011450385277963,0.17043719535707094,-0.06353431430770244,0.09031048565377023,0.05048643449225047,0.13815684924502017,0.12574913176443436,0.22525758721456418,0.06206465039871576,-0.0826533252542634,0.04181787359308355,-0.06522459953086017,0.04963794094273469,0.03126922403087155,-0.09685410189356303,0.010960839221179734,0.09499057442874181,-0.015621224063232068,0.028854389295217154,-0.028194412190722787,0.024182615768801017
8,-1.4564413950432404,0.9092241301524606,-0.7322876814390551,-0.13691106492216265,0.20629361743232547,-0.18916746125769837,0.0768135040112775,0.20326211432919258,0.23659831537045647,0.059722147701198325,0.057748596019811395,-0.21507187045060272,0.11216319365278742,0.07431188086968597,-0.16293172366256534,0.2732588119164242,0.17608524930923797,0.0541165473925699,0.01632940873015852,0.024797732579666224,0.039308467887609194,0.09775040258263064,-0.0030251158345625632,0.002820172980235517,-0.024473728432759433,-0.016033484363969435,-0.006331310955665257,0.02465747113207847,-0.017070617626440358,-0.010675964451173628
9,-1.698359860613716,-0.45226531363057787,-0.7564099972715496,0.18731360037383502,0.171188406735053,0.19552813718695622,0.012349938063950029,0.27001046311240984,0.17702540167723688,0.175544201346584,0.10000883812521755,0.19199478487227892,0.05627585007930544,0.10522375365905437,0.08682544354605554,0.08565777277401038,0.13940176814575922,0.08685855712760719,-0.025065267968731285,0.02676830854542628,-0.04681082189840023,0.10357087442802072,-0.06785097663880384,0.004461144222144198,0.010360792948492677,0.004915165461255317,0.08836509497311842,0.06688548443821161,0.00884819097086538,-0.08208571998784274
