,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,-1.133860173080857,1.2133079048045425,-0.8790889122434387,0.4842446208182833,0.5122831130066826,0.12353395180816613,0.49942748825920236,0.44887501103063804,0.3554327113985815,-0.007051494846957595,0.2366400045299613,0.019312121077087657,-0.16835720478626462,0.42273868165875605,-0.2689596688089634,-0.13005493855245268,-0.01640677547676548,-0.0203148608506722,-0.015384222580712257,-0.09423816957801506,-0.08953564173130701,0.07050129438816359,0.020127534418472086,-0.009096547557687054,0.00961058995670899,0.07091152759499461,-0.1323564036235722,0.010696432563666753
1,-1.7666834087316825,-1.3751755739246767,-0.7674317026126524,-0.26166069344840304,0.40223881946622364,0.061676131518996515,0.5693323557844081,0.6128847988629924,0.030606431886799075,0.004491896854351893,-0.0054969329010298475,-0.12123264804742546,-0.18656351128064244,0.4159370342046501,-0.16144411324332988,-0.029434367382013233,0.16310934091050006,-0.26149756149880005,-0.09917684917903392,0.024103943626244413,-4.501767384250474e-07,-0.03608841785115466,-0.21324169554634134,-0.06866931479031672,-0.01814462986904879,0.159240943515049,-0.11869295348147528,0.18877759840652975
2,3.6715146276472974,-0.2691580308105183,-1.520454125467074,0.25931938003627486,0.029432994155565988,-0.1354092641157926,0.26853387060537154,0.2458619406346946,-0.036497983410345,-0.008894364959383125,-0.023517809505334622,0.08709384152915098,-0.012992908027447101,0.16351316082570025,-0.11394813688228951,-0.063564863447602,-0.033161068712192335,0.16859595624609236,-0.058157108672293414,-0.06400144546677439,-0.1085708122311814,0.0862796972217987,0.0779398077399718,0.08806124948574072,-0.006220269431045306,-0.198655587969368,0.2313665344396789,-0.02651087516850007
3,-1.595646476704032,-0.9658814249366281,-0.6557495516897454,0.5993290238856637,0.6067928022564301,-0.03428318494605568,0.35399363882440554,0.17742819067004809,0.10874651998490614,0.03375112617241398,0.23866327338757035,-0.008217800324116262,0.1646664577087462,0.36489476377571023,-0.04030607887486348,-0.020707898483253547,0.10650427398552191,0.06468251393293069,-0.15317820625475329,0.033229478543780645,0.03353125012033838,-0.12463946723173987,-0.04876109566167183,-0.07663380154742766,0.04058141555417643,0.08596833063944395,-0.11960692652774749,0.05814345142611097
4,-2.138835050586405,0.16607679599339603,-1.0218347459987722,-0.42456775232669136,0.4193251335175528,0.23383999268327518,0.5357854140906309,0.28237883015062304,0.012708199441951645,-0.13481629973016343,-0.14753390709909955,0.14421430204294067,0.19316763206708346,0.40739567300991725,-0.021948356486706302,0.23713884981005445,0.1745949617693958,-0.059138785950658565,-0.0973298174482646,0.10417722105770683,0.07594547651885505,-0.127280711084737,-0.09631777707148863,-0.17275719286653257,-0.012668216718540992,0.06459546586525393,-0.1511731572281361,0.05867669451273953
5,-1.639137811366825,0.7878514937012189,-0.8245373243518136,0.386545623745821,0.41716704498408896,0.42009619008981824,0.2929272315535723,0.1636773293649221,0.1263784232136696,-0.03469455573295132,-0.09851064592007332,-0.18203588630766002,-0.03779357007293421,0.35894544331205436,-0.18858920040658977,0.005409394998606009,-0.16054410704249616,-0.13481757383566317,-0.11362008962932615,-0.11638102009281671,0.04445197482466057,-0.043825479769194764,-0.10105459062833791,-0.032432959600191394,0.003523268984266012,0.11046325890363229,-0.11397172868950313,-0.03070576234389623
6,-2.0171234379184098,-0.026346105918593495,-0.8433379918844944,-0.2854438693592109,0.259122242809958,0.2994851997593028,0.40350461087614614,0.1367755922570307,0.047012333471360135,0.10059697691830367,-0.008143739541918667,-0.10007448561146055,0.08326299445305654,0.30544764710466976,-0.05131901444063706,0.20613909018537255,-0.06098537410869461,0.016255533631911786,-0.13867875684865405,-0.0820920304136012,0.0357480864442654,-0.10210432128494976,-0.12275118761539297,-0.257023244699046,-0.048543354530389334,0.0965254959328951,-0.23640378634807266,0.00963932159739939
7,3.7189912974250756,-0.2908860125016711,-1.1294848996786124,-0.16148233953415395,0.5478534020751459,-0.20276106764306626,0.27371571648924614,0.135333144409568,0.07972236771738256,-0.051088686350711544,0.07929957877273099,-0.12385815787872435,0.11799865216010637,0.04922705354529036,-0.1394170534694365,-0.019116359959696416,-0.1296067807547833,-0.0857890400266701,-0.08634623168704642,0.06877306384645647,0.10481025362335696,-0.13259341834029253,-0.07209936303200065,-0.020168118365491657,0.019443180586285733,0.0238211497229028,-0.1190690802503603,-0.024035763755491723
8,-0.9442957900051612,1.1578741010782807,-0.6097982640057164,0.32444336461170703,0.1729485107790254,0.12220398954380617,0.19935708481983075,0.40695044248725626,0.057430152098144706,-0.21373638768587147,-0.10040484220974309,0.08389488748901455,-0.1926325484667973,0.1415386272122634,-0.03057576114308155,0.021357516377938073,-0.30727774024832966,-0.10203603301433761,-0.036831477058549986,-0.1833776507332148,-0.15691529180421154,0.16855702572009673,0.05877331535241685,0.09347658992852416,0.08011081485805557,0.0011330638840575664,-0.05507458457147224,-0.1256914090936292
9,-1.1614345727055964,0.9554853203702178,-0.6313534359815536,0.31750249600674413,0.2464984795613939,0.43680943558977336,0.21962722491259892,-0.08483166089354874,0.012967841762887518,-0.10723588720455132,-0.10132546012541627,-0.3876632758828124,-0.13149591831587404,0.0783603476510036,0.12355162215582301,0.046053568687127594,-0.18316027488083036,-0.11721974023084024,-0.09255658475521342,-0.011118077263692431,-0.18465199359977133,-0.1359376619750299,0.15609816789405664,-0.055916644882771274,0.05586244199172194,0.06367687066949425,0.00409216596240014,0.04202901939521039
