,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,-2.4808462465519123,0.23050016436601758,1.2635032261568608,-0.22002411048342502,0.6974850280426781,0.43007532467611637,-0.02404289763585814,0.3928515236866766,-0.05206156496821048,-0.06836061695219713,0.5102697832929611,0.34388171433930187,-0.001819849413180764,0.06498127351043553,0.01745726493079939,0.7523216354852765,-0.16421669771830166,-0.01172203342009706,-0.08071574757344822,-0.07473576044825439,-0.2039382131468419,-0.08535040770585278,-0.043989466194211124,-0.1496322295234858,0.0450892839887687,-0.006422341018803176,-0.07879193169974134
1,3.590226991615142,0.14480556844164927,1.5142289541943648,-0.4129646289904866,0.5788959332372597,-0.41160816638003733,-0.0022026481982052822,0.18081913142541356,0.1738917330760607,0.1061533146697941,0.19008306824310078,0.1974862349387435,0.22799095820409837,0.07217068002199253,-0.06655975575983712,0.39495795473137624,-0.05717002266075336,0.11002844385347772,-0.062453087734409746,0.03333494790402418,-0.06269692990766039,0.0150010429060663,0.18675791872111352,0.014825644153011285,0.127644768571593,0.029211004123377772,0.0005163394450659689
2,3.4315575943309424,0.23850765223823514,1.7039551282317815,-0.35521817965292296,0.35242433788953254,-0.5117377988024364,0.1204616614016064,0.31872975737319975,0.09311995913100758,-0.00739433546877185,0.1350828502790302,-0.06373326310830309,0.1200472295646852,0.163080518217656,0.11778671518416196,0.46650554694045454,0.004901012884181382,0.2657886677709313,-0.013609779273598941,-0.01003590770384513,0.04715725325672547,0.024388004780823487,-0.009114204342676749,-0.006048479435891904,0.04633901835840289,-0.15774526558646818,-0.13166384003682474
3,-1.991466724153578,-0.715590715341523,0.9953198953042955,0.01960195866959912,0.5856815132611229,0.04478517217636704,0.22987957777423973,0.20335761634619967,0.12287316204872184,0.1060681467575437,0.26111166545188025,-0.0920520486778069,-0.0569666480764097,0.10838718686881876,-0.07711358606815663,0.44092481024964664,-0.12400694661080267,0.024346020435920886,-0.04153467093204423,0.03749814169630165,0.005520177419122287,-0.015480812551682033,-0.0002126324510416214,-0.04280262091140718,0.06841176824669812,-0.0050562457115094946,-0.017883737225682175
4,-1.9151330349483153,1.1840546754156727,0.6735290173697575,-0.15198707532133868,0.6476481270437215,-0.2262708797949281,0.21516699711062623,-0.14020369292274654,-0.005288633556876946,0.03671532143627681,0.3207757978896815,0.06884429659925448,0.15262517499845937,-0.016770194497672017,-0.04408613526553732,0.3582724565262259,-0.05810383085510874,-0.003297616763515922,-0.06568568615563865,-0.006329483191265094,-0.034027398291696084,0.010630035730265055,-0.04986417498363216,0.03902038405013111,0.10682192802696865,0.006225423734342293,0.04952518346436421
5,-2.019186831951876,0.7805347563964133,0.885976231015363,0.06713646354093279,0.4558458158913202,-0.157419519070571,0.12853456080133122,0.17375418874364118,0.13758946560017682,0.0918193509191076,0.1776686801541356,0.17423930245215255,0.0689581208600589,0.31374682607428855,-0.12976561595365854,0.36529679928486836,-0.1626872837313992,-0.16250163248122118,-0.004273690928345775,-0.030710087834023174,-0.0714281372241159,0.0266815858043703,-0.05972134637169154,0.1144549961577604,0.00875341516355936,0.04135421190379943,0.014701788503258123
6,-2.1227610766639438,1.1422923349569853,0.9538633142669769,-0.175884239447097,0.29168972747605953,0.05671054939376875,0.1216237666003113,0.14807720544914424,0.047610821304670314,0.14855395373587024,0.33197911834714927,0.0456778433910798,-0.003235737531275191,0.045399310861645226,0.028545919844462014,0.3694260628786957,-0.13045117348552895,0.05862299991204261,-0.06587957905160075,0.12140080507672173,-0.08229699136227864,-0.027000030806546383,0.012577091967935553,-0.08136774949966358,0.0018190505714623048,-0.0461757288894224,-0.02388302649551272
7,-1.5654924376910877,1.405694100782099,0.789049174219217,-0.08704986737665206,0.48355030806166777,0.29225972589125365,0.5479070457503868,0.1598797508134313,0.1638257688040269,-0.12077556696210068,0.19074807083518014,-0.07037097814087005,0.32789911041810516,0.03189056512604541,-0.16967385966781398,0.46499459390012693,-0.12156822987432062,0.005630501237163869,-0.08066071420238279,-0.05426193251692121,-0.09377551120067198,0.01001400887910927,-0.06209735998630321,0.008455528449708469,0.0273869354360837,-0.019068648632351977,-0.060208061195952706
8,-2.310713852057775,-0.09791201764928907,0.7940501173306279,-0.4530433376616243,0.4236455458198995,-0.07499611940138079,-0.017999506497841312,0.04608867283237621,0.05059937297061076,0.06986785010016276,0.14990140278550662,0.18243722934198928,-0.0067187957265677865,0.1938081381539237,-0.17699837468350993,0.17415570258984897,-0.020197943637877875,-0.15436704182854344,-0.023251320507682364,-0.09123320249636951,-0.04918749095565787,-0.046558815193765216,-0.02817299352418675,0.09873924936107223,0.10660413700826536,0.050311776223684955,-0.026547233425999295
9,-1.6433062623670058,-0.8702870210209044,0.8014128376829238,0.0552949416122671,0.4537433313521547,-0.18651036147095415,0.03209058324027248,0.1897664090495535,0.11707221434161925,-0.06968917343273329,0.21806106501087563,0.07413884504262926,0.09683100612960023,0.21017341949972643,-0.032494072080707086,0.3981488239769704,0.1863586865392326,-0.0803171060060376,-0.10749455890979005,-0.02380543526561764,0.09782744442878104,0.029757951265429166,0.0701067301918761,-0.04868362988389557,0.03481363607579677,-0.02045717385784385,0.0673045128570938
10,-2.2986389166279353,-0.25627553968262123,1.0607218486152703,0.22760579538476708,0.40106230404805365,0.1567751162019964,-0.021139331427074054,0.17402039810770223,-0.006412977019230482,0.049898870071869786,0.08575073802475212,0.17418293742390872,-0.051506091663198715,0.2094202907680026,-0.05886990223875466,0.24655082143917512,-0.0567624075517543,0.008017043731729808,0.04835295259612748,-0.0171097494123712,-0.09901593303977758,-0.010648811124424671,0.031272194302971755,-0.09150630119430363,-0.04082575296809434,-0.00798043690010233,-0.030506567313529222
