,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,-1.9075148018098345,1.583094089435744,-0.9587430953865093,-0.11490493378380529,0.5307127787855767,0.3342089376723349,-0.5046035256883983,-0.43159734266135097,-0.10311561653427666,0.5098046288541915,-0.059268319460614595,-0.04009402371026572,0.052414298477323616,0.35394584706845633,0.2374211225389019,-0.003167666865915985,0.08131060517776306,-0.12066381493361593,0.6582084573692351,-0.25026151207212977,0.12228399629800701,0.02624538765361202,0.03938109379110542,-0.07429506560729403,-0.23732772154025936,0.17098904565447345,-0.07521321719550801,0.05237190836480383,0.08269034989441187,-0.03678475338573621
1,-1.6222456098519118,1.4739333234430707,-0.5178726513938579,-0.09111769659713936,0.533084142366858,0.316811573790576,-0.359084492002226,-0.13307652707471643,0.06370146417918238,0.41375111597632414,0.02962895090097988,-0.17316067832497956,0.017014157155928168,0.17204436343673968,0.09633423001357239,0.13902825223676882,0.0014417958884348804,-0.048131411189332535,0.19417782207810266,-0.14908963941129558,0.08678305379596435,0.11905572134887339,0.12724545896710296,0.0030782686154165145,-0.11543303534963137,0.06272587640257327,-0.05073637856961709,0.060652437146233855,0.05789466338829604,0.0014579372654243755
2,-1.4837195692878946,1.4684032896804897,-0.7197271684000813,0.18023072323547906,0.5743221980420862,0.027356199893169435,-0.36811673669335854,-0.24136892487408118,-0.07356642581787308,0.29379146788770855,-0.05873900711563148,0.003721848382946113,0.022103358480746994,0.04613954771260037,0.11430712180241717,0.03336651411484453,0.08252963217937896,-0.10255971414385334,0.35080895703979253,-0.19161538642995174,0.08416974403261328,0.07487393644601938,0.013130088273334978,0.01363749037049418,-0.07957420346151592,0.1270976795477024,-0.01920526441716209,0.06945421572554619,0.05419281789411238,0.05294935562219714
3,-1.219267846740244,1.2664356116051365,-0.54801012974937,0.47662454160821005,0.5870704952289667,0.1029199519165908,-0.24903764730691177,-0.20618728386915605,-0.1054044906383958,0.2912509813778083,-0.1382284278339839,-0.004120050612452465,-0.07160097631023495,0.2450428239100179,0.15018802583029614,-0.05590112248776141,0.12231511426750007,-0.07752478517653559,0.3552528966862303,-0.2240706113295141,0.10500038983822377,0.00310624064028727,0.06867633509575738,-0.05414189890451554,-0.03610717858732864,-0.002500089009589878,0.0010764931372665779,0.029311099235699176,-0.022567514041453872,0.0023847750501448414
4,-1.092527910926536,1.0676473273027618,-0.3309381500363664,0.4426323281655156,0.8509412250557287,-0.06438064686303412,-0.37875881294822944,-0.17920476753633174,-0.06863957197426615,0.11650337748535793,-0.10061645141491536,0.19011984274428603,-0.04792589858043278,0.12123027358683937,0.0917625181585154,0.014879848056402254,0.03583760654213351,0.04818544083626668,0.1841449100198023,-0.12690819998497505,0.06454649288676405,-0.017983706114948726,0.07564289643261697,-0.029082158122839152,-0.06465073915660648,0.11865198910936801,0.037812336235187295,-0.04757385109732473,0.06000328758522398,0.02900262180855773
5,-1.155432311363661,-0.9513219514404452,-0.5525808640579932,0.17455928278216934,0.45632519248486936,0.06628144757633835,-0.3235331576163357,0.0343784004682801,-0.16632893057227238,0.1612191252924407,0.14804657521297213,0.10324965466735302,0.06802230371130732,0.11753511488256323,0.1891950764313371,-0.14306329908722054,0.05487101682852525,0.027904915066912235,0.1705691905158687,-0.06852213131979273,0.12325577716397913,-0.04001096269189545,0.0824697543665204,0.006271468777855728,-0.019500770842872325,-0.007848635325481924,-0.014502194842283683,-0.06496494493227285,-0.04863386432926855,-0.011127589165470178
6,-1.6413970293877373,0.7368290739383172,-0.6684133223125045,-0.259921814125275,0.11529963882120185,0.17394216848599714,-0.20496995857830677,-0.12320676485398042,0.171412073234487,0.4053374284207012,0.090193395535733,-0.05977298557860333,-0.030376459438560207,-0.037678873862946445,0.15970757044047745,-0.13571521671942113,0.014814823648093486,-0.17150313225604294,0.17654648244433627,-0.16274784663409678,-0.2503702649015219,0.019848553719072598,0.0692625406959425,-0.051039815036557724,-0.11959958925223829,0.10646298179277462,-0.08927158399998127,-0.11964071261308835,0.05189093973035161,0.064771468083466
7,-1.845803596759235,0.07573882613884386,-0.7552502958942184,-0.257929902907141,-0.042010205588908875,0.4028890416061471,-0.15967477494261273,-0.16427534998521817,-0.09960146350710686,0.023167749212879438,-0.12024597894382635,0.09776538671697102,0.013556865699741549,0.03078403129034669,0.0050917312269234015,0.08281329471002598,0.007826685554452095,-0.10573369114967751,0.11942786624189547,-0.06756391219250307,0.024371666734744325,0.1550788646011987,0.060861573134601415,0.05504562459798986,-0.02849873474691239,0.04963954240943399,-0.0041909429889744765,0.0034307339618193204,-0.022573654653146466,0.055595753222718036
8,-1.481159843729243,1.0595094876945759,-0.538565788532529,-0.380684736519608,0.07400959088974705,0.045779725100363704,-0.22351272841032566,-0.2587676070210986,-0.06297652405658005,0.12389259366855897,-0.0958912072264286,0.058272793345488405,0.06668069459682924,0.08655243589344827,0.015633759402191354,0.060860665025315126,0.11396524552162984,-0.07042502765687325,0.15132233989446825,-0.07858103831398883,-0.03182997352402294,0.06316582131485879,0.08673124592559993,0.0645834074123779,-0.061609113755031274,-0.06118795571866141,0.06373337013938672,0.04493374812650117,-0.017609152743171128,0.012710490453115626
9,-1.3839118397082384,0.6026244187431821,-0.5758863141054281,0.2982698140200581,0.0672026060218104,0.5034893647716246,0.16007064261980566,-0.06328545181912859,-0.07179210928870579,0.14515222918217052,0.09191621608012682,-0.04620116807276932,-0.040411401474631785,-0.09476589370895212,0.011967768618663464,-0.04785876781257369,0.08747802677548601,-0.08592377920258108,-0.036007565799420306,0.04380964836075268,0.08341208769262716,-0.032607213924956364,0.1148100091398325,0.07301845776037023,-0.11686108092209184,-0.009958998736494234,-0.08561329773858829,0.003144829455973276,-0.07243233655819449,-0.05555355039198135
